,Date,Temperature,Dew point,Winds,Visibility,Clouds,Altimeter,Relative humidity,Density altitude,Remarks,Flight conditions,Raw data,Heat index,Present weather,Wind gusts,Winds variable
190,2024-04-26 22:00:00,26.0°C (78.8°F),25.0°C (77.0°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (150°)",6.2 mi. (10 km),"Few clouds 500 ft. (152 m) Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,700 ft. (823 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.65 in.Hg (1004 mB),94 %,"2,007 ft. (612 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261400Z 15005MPS 9999 -SHRA FEW005 SCT015 FEW027CB BKN033 26/25 Q1004 RETSRA NOSIG,,"Light rain showers, RETSRA",,
191,2024-04-26 23:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (150°)",6.2 mi. (10 km),"Scattered clouds 1,300 ft. (396 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.68 in.Hg (1005 mB),100 %,"1,998 ft. (609 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261500Z 15005MPS 9999 SCT013 BKN033 26/26 Q1005 NOSIG,,,,
192,2024-04-27 00:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"7.8 kts (4 m/s, 8.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 1,000 ft. (305 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.68 in.Hg (1005 mB),100 %,"1,998 ft. (609 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261600Z 16004MPS 9999 SCT010 BKN030 26/26 Q1005 NOSIG,,,,
193,2024-04-27 01:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,600 ft. (488 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.65 in.Hg (1004 mB),100 %,"2,032 ft. (619 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261700Z 16005MPS 9999 FEW016 BKN030 26/26 Q1004 NOSIG,,,,
194,2024-04-27 02:00:00,26.0°C (78.8°F),25.0°C (77.0°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (150°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.65 in.Hg (1004 mB),94 %,"2,007 ft. (612 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261800Z 15005MPS 9999 FEW020 BKN040 26/25 Q1004 NOSIG,,,,
195,2024-04-27 03:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,300 ft. (396 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.62 in.Hg (1003 mB),100 %,"2,066 ft. (630 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 261900Z 16005MPS 9999 FEW013 BKN040 26/26 Q1003 NOSIG,,,,
196,2024-04-27 04:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 1,000 ft. (305 m) Ceiling: Broken clouds 1,000 ft. (305 m) Broken clouds 2,000 ft. (610 m) Broken clouds 3,000 ft. (914 m)",29.62 in.Hg (1003 mB),100 %,"2,066 ft. (630 m)",,Marginal Visual Meteorological Conditions,ZGSZ 262000Z 16005MPS 9999 SCT010 BKN030 26/26 Q1003 BECMG AT2040 BKN010 BKN020,,,,
197,2024-04-27 05:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 1,400 ft. (427 m) Broken clouds 3,000 ft. (914 m) Broken clouds 3,000 ft. (914 m)",29.62 in.Hg (1003 mB),100 %,"2,066 ft. (630 m)",,Marginal Visual Meteorological Conditions,ZGSZ 262100Z 16005MPS 9999 BKN014 BKN030 26/26 Q1003 BECMG AT2140 BKN030,,,,
198,2024-04-27 06:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"7.8 kts (4 m/s, 8.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 1,400 ft. (427 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.65 in.Hg (1004 mB),100 %,"2,032 ft. (619 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 262200Z 16004MPS 9999 SCT014 BKN033 26/26 Q1004 NOSIG,,,,
199,2024-04-27 07:00:00,26.0°C (78.8°F),26.0°C (78.8°F),"7.8 kts (4 m/s, 8.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 600 ft. (183 m) Ceiling: Broken clouds 2,000 ft. (610 m)",29.68 in.Hg (1005 mB),100 %,"1,998 ft. (609 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 262300Z 16004MPS 9999 SCT006 BKN020 26/26 Q1005 NOSIG,,,,
200,2024-04-27 08:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",4.3 mi. (7 km),"Scattered clouds 1,400 ft. (427 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.68 in.Hg (1005 mB),94 %,"2,110 ft. (643 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 270000Z 16005MPS 7000 SCT014 BKN030 27/26 Q1005 NOSIG,31.1°C (87.9°F),,,
201,2024-04-27 09:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South-Southeast (160°)",5.6 mi. (9 km),"Scattered clouds 1,600 ft. (488 m) Ceiling: Broken clouds 2,600 ft. (792 m)",29.68 in.Hg (1005 mB),94 %,"2,110 ft. (643 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 270100Z 16006MPS 9000 SCT016 BKN026 27/26 Q1005 NOSIG,31.1°C (87.9°F),,,
202,2024-04-27 10:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"13.6 kts (7 m/s, 15.7 mph) South-Southeast (150°)",6.2 mi. (10 km),"Scattered clouds 1,600 ft. (488 m) Ceiling: Broken clouds 2,600 ft. (792 m)",29.71 in.Hg (1006 mB),89 %,"2,188 ft. (667 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 270200Z 15007MPS 9999 SCT016 BKN026 28/26 Q1006 NOSIG,33.5°C (92.3°F),,,
203,2024-04-27 11:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.71 in.Hg (1006 mB),89 %,"2,188 ft. (667 m)",,Visual Meteorological Conditions,ZGSZ 270300Z 16006MPS 9999 BKN040 28/26 Q1006 BECMG AT0340 TSRA,33.5°C (92.3°F),,,
204,2024-04-27 12:00:00,29.0°C (84.2°F),27.0°C (80.6°F),"13.6 kts (7 m/s, 15.7 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.68 in.Hg (1005 mB),89 %,"2,360 ft. (719 m)",,Visual Meteorological Conditions,ZGSZ 270400Z 16007MPS 9999 FEW015 FEW020CB BKN040 29/27 Q1005 RETSRA BECMG AT0415 SHRA,36.8°C (98.2°F),RETSRA,,
205,2024-04-27 13:00:00,30.0°C (86.0°F),27.0°C (80.6°F),"13.6 kts (7 m/s, 15.7 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.65 in.Hg (1004 mB),84 %,"2,505 ft. (763 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 270500Z 16007MPS 9999 BKN040 30/27 Q1004 NOSIG,38.9°C (101.9°F),,,
206,2024-04-27 14:00:00,29.0°C (84.2°F),26.0°C (78.8°F),"15.6 kts (8 m/s, 17.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,800 ft. (549 m)",29.62 in.Hg (1003 mB),84 %,"2,401 ft. (732 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 270600Z 16008MPS 9999 FEW018 29/26 Q1003 NOSIG,35.6°C (96.1°F),,,
207,2024-04-27 15:00:00,29.0°C (84.2°F),26.0°C (78.8°F),"15.6 kts (8 m/s, 17.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,800 ft. (549 m)",29.59 in.Hg (1002 mB),84 %,"2,435 ft. (742 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 270700Z 16008MPS 9999 FEW018 29/26 Q1002 NOSIG,35.6°C (96.1°F),,,
208,2024-04-27 16:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"15.6 kts (8 m/s, 17.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,000 ft. (914 m)",29.59 in.Hg (1002 mB),89 %,"2,324 ft. (708 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 270800Z 16008MPS 9999 BKN030 28/26 Q1002 NOSIG,33.5°C (92.3°F),,,
209,2024-04-27 17:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"13.6 kts (7 m/s, 15.7 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.62 in.Hg (1003 mB),89 %,"2,290 ft. (698 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 270900Z 16007MPS 9999 BKN040 28/26 Q1003 NOSIG,33.5°C (92.3°F),,,
210,2024-04-27 18:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"9 kts (4.6 m/s, 10.4 mph) North-Northwest (330°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.62 in.Hg (1003 mB),89 %,"2,290 ft. (698 m)",,Visual Meteorological Conditions,ZGSZ 271000Z 16006MPS 9999 BKN040 28/26 Q1003 BECMG AT1110 33009G15MPS TSRA,33.5°C (92.3°F),,"29.2 kts (15 m/s, 33.6 mph)",
211,2024-04-27 19:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"9 kts (4.6 m/s, 10.4 mph) North-Northwest (330°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.62 in.Hg (1003 mB),89 %,"2,290 ft. (698 m)",,Visual Meteorological Conditions,ZGSZ 271100Z 15007MPS 9999 BKN040 28/26 Q1003 BECMG AT1210 33009G15MPS TSRA,33.5°C (92.3°F),,"29.2 kts (15 m/s, 33.6 mph)",
212,2024-04-27 20:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.65 in.Hg (1004 mB),89 %,"2,256 ft. (688 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271200Z 16006MPS 9999 FEW020 BKN033 28/26 Q1004 NOSIG,33.5°C (92.3°F),,,
213,2024-04-27 21:00:00,29.0°C (84.2°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) Southeast (140°)",6.2 mi. (10 km),"Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.68 in.Hg (1005 mB),84 %,"2,334 ft. (711 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271300Z 14006MPS 9999 FEW020CB BKN030 29/26 Q1005 NOSIG,35.6°C (96.1°F),,,
214,2024-04-27 22:00:00,29.0°C (84.2°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) Southeast (140°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,000 ft. (914 m)",29.71 in.Hg (1006 mB),84 %,"2,300 ft. (701 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271400Z 14005MPS 9999 BKN030 29/26 Q1006 NOSIG,35.6°C (96.1°F),,,
215,2024-04-27 23:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"9.7 kts (5 m/s, 11.2 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,000 ft. (914 m)",29.68 in.Hg (1005 mB),89 %,"2,222 ft. (677 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271500Z 16005MPS 9999 BKN030 28/26 Q1005 NOSIG,33.5°C (92.3°F),,,
216,2024-04-28 00:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"15.6 kts (8 m/s, 17.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.65 in.Hg (1004 mB),89 %,"2,256 ft. (688 m)",,Visual Meteorological Conditions,ZGSZ 271600Z 16008MPS 9999 -TSRA FEW015 FEW020CB BKN030 28/26 Q1004 BECMG AT1620 NSW,33.5°C (92.3°F),Light thunderstorm with rain,,
217,2024-04-28 01:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South-Southeast (150°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Ceiling: Overcast 3,000 ft. (914 m)",29.68 in.Hg (1005 mB),89 %,"2,222 ft. (677 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271700Z 15006MPS 9999 -SHRA FEW015 OVC030 28/26 Q1005 NOSIG,33.5°C (92.3°F),Light rain showers,,
218,2024-04-28 02:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"15.6 kts (8 m/s, 17.9 mph) South-Southeast (150°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.62 in.Hg (1003 mB),94 %,"2,178 ft. (664 m)",,Visual Meteorological Conditions,ZGSZ 271800Z 15008MPS 9999 TSRA FEW015 FEW020CB BKN030 27/26 Q1003 BECMG AT1820 NSW,31.1°C (87.9°F),Thunderstorm with rain,,
219,2024-04-28 03:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"17.5 kts (9 m/s, 20.1 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.65 in.Hg (1004 mB),94 %,"2,144 ft. (654 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 271900Z 16009MPS 9999 BKN040 27/26 Q1004 NOSIG,31.1°C (87.9°F),,,
220,2024-04-28 04:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South (170°)",6.2 mi. (10 km),"Ceiling: Broken clouds 2,000 ft. (610 m)",29.68 in.Hg (1005 mB),94 %,"2,110 ft. (643 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 272000Z 17006MPS 9999 BKN020 27/26 Q1005 NOSIG,31.1°C (87.9°F),,,
221,2024-04-28 05:00:00,27.0°C (80.6°F),26.0°C (78.8°F),"11.7 kts (6 m/s, 13.4 mph) South-Southeast (150°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m)",29.68 in.Hg (1005 mB),94 %,"2,110 ft. (643 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 272100Z 15006MPS 9999 FEW020 27/26 Q1005 NOSIG,31.1°C (87.9°F),,,
222,2024-04-28 06:00:00,28.0°C (82.4°F),26.0°C (78.8°F),"13.6 kts (7 m/s, 15.7 mph) South-Southeast (160°)",6.2 mi. (10 km),"Ceiling: Broken clouds 2,000 ft. (610 m)",29.71 in.Hg (1006 mB),89 %,"2,188 ft. (667 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 272200Z 16007MPS 9999 BKN020 28/26 Q1006 NOSIG,33.5°C (92.3°F),,,
223,2024-04-28 07:00:00,27.0°C (80.6°F),25.0°C (77.0°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Ceiling: Broken clouds 2,000 ft. (610 m)",29.74 in.Hg (1007 mB),89 %,"2,017 ft. (615 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 272300Z 11004MPS 090V150 9999 -SHRA FEW015 BKN020 27/25 Q1007 NOSIG,30.6°C (87.0°F),Light rain showers,,Winds variable from East (90°) to South-Southeast (150°)
224,2024-04-28 08:00:00,26.0°C (78.8°F),24.0°C (75.2°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.77 in.Hg (1008 mB),89 %,"1,848 ft. (563 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280000Z 11006MPS 9999 FEW015 BKN030 26/24 Q1008 NOSIG,,,,
225,2024-04-28 09:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"13.6 kts (7 m/s, 15.7 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.77 in.Hg (1008 mB),84 %,"1,825 ft. (556 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280100Z 11007MPS 9999 FEW015 BKN030 26/23 Q1008 NOSIG,,,,
226,2024-04-28 10:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East (100°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,000 ft. (914 m)",29.80 in.Hg (1009 mB),84 %,"1,791 ft. (546 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280200Z 10006MPS 9999 BKN030 26/23 Q1009 NOSIG,,,,
227,2024-04-28 11:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"15.6 kts (8 m/s, 17.9 mph) East-Northeast (70°)",2.2 mi. (3.5 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,300 ft. (701 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.80 in.Hg (1009 mB),94 %,"1,565 ft. (477 m)",,Instrument Meteorological Conditions,ZGSZ 280300Z 07008MPS 3500 +SHRA FEW015 FEW023CB BKN033 24/23 Q1009 BECMG AT0350 -SHRA,,Heavy rain showers,,
228,2024-04-28 12:00:00,24.0°C (75.2°F),21.0°C (69.8°F),"15.6 kts (8 m/s, 17.9 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 1,600 ft. (488 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.80 in.Hg (1009 mB),83 %,"1,524 ft. (464 m)",,Visual Meteorological Conditions,ZGSZ 280400Z 11008MPS 9999 -SHRA FEW015 FEW016CB BKN030 24/21 Q1009 BECMG AT0440 SHRA,,Light rain showers,,
229,2024-04-28 13:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (120°)",5 mi. (8 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 1,600 ft. (488 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.77 in.Hg (1008 mB),89 %,"1,577 ft. (481 m)",,Marginal Visual Meteorological Conditions,ZGSZ 280500Z 12006MPS 8000 SHRA FEW015 FEW016CB BKN030 24/22 Q1008 BECMG AT0550 -SHRA,,Rain showers,,
230,2024-04-28 14:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (120°)",5 mi. (8 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 1,600 ft. (488 m) Ceiling: Broken clouds 2,600 ft. (792 m)",29.77 in.Hg (1008 mB),89 %,"1,712 ft. (522 m)",,Marginal Visual Meteorological Conditions,ZGSZ 280600Z 12005MPS 8000 SHRA FEW015 FEW016CB BKN026 25/23 Q1008 BECMG AT0640 -SHRA,,Rain showers,,
231,2024-04-28 15:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,300 ft. (701 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.74 in.Hg (1007 mB),84 %,"1,859 ft. (567 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280700Z 08003MPS 040V140 9999 FEW015 FEW023CB BKN030 26/23 Q1007 NOSIG,,,,Winds variable from Northeast (40°) to Southeast (140°)
232,2024-04-28 16:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,300 ft. (701 m) Ceiling: Broken clouds 3,000 ft. (914 m)",29.74 in.Hg (1007 mB),84 %,"1,859 ft. (567 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280800Z 11006MPS 9999 FEW015 FEW023CB BKN030 26/23 Q1007 NOSIG,,,,
233,2024-04-28 17:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.74 in.Hg (1007 mB),84 %,"1,859 ft. (567 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 280900Z 11006MPS 9999 FEW020 BKN040 26/23 Q1007 NOSIG,,,,
234,2024-04-28 18:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"13.6 kts (7 m/s, 15.7 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.74 in.Hg (1007 mB),84 %,"1,859 ft. (567 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281000Z 11007MPS 9999 FEW020 BKN040 26/23 Q1007 NOSIG,,,,
235,2024-04-28 19:00:00,26.0°C (78.8°F),22.0°C (71.6°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.77 in.Hg (1008 mB),79 %,"1,804 ft. (550 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281100Z 11006MPS 9999 BKN033 26/22 Q1008 NOSIG,,,,
236,2024-04-28 20:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,300 ft. (1,311 m)",29.80 in.Hg (1009 mB),84 %,"1,791 ft. (546 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281200Z 11006MPS 9999 BKN043 26/23 Q1009 NOSIG,,,,
237,2024-04-28 21:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.80 in.Hg (1009 mB),84 %,"1,791 ft. (546 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281300Z 11006MPS 9999 FEW033 26/23 Q1009 NOSIG,,,,
238,2024-04-28 22:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) East-Southeast (120°)",,Sky clear,29.83 in.Hg (1010 mB),84 %,"1,758 ft. (536 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281400Z 12006MPS CAVOK 26/23 Q1010 NOSIG,,,,
239,2024-04-28 23:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) Vrb",,Sky clear,29.83 in.Hg (1010 mB),84 %,"1,758 ft. (536 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281500Z 11005MPS 080V140 CAVOK 26/23 Q1010 NOSIG,,,,Winds variable from East (80°) to Southeast (140°)
240,2024-04-29 00:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (110°)",6.2 mi. (10 km),"Scattered clouds 4,600 ft. (1,402 m)",29.83 in.Hg (1010 mB),84 %,"1,758 ft. (536 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281600Z 11005MPS 9999 SCT046 26/23 Q1010 NOSIG,,,,
241,2024-04-29 01:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) Southeast (140°)",6.2 mi. (10 km),"Scattered clouds 4,600 ft. (1,402 m)",29.83 in.Hg (1010 mB),84 %,"1,758 ft. (536 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281700Z 14004MPS 9999 SCT046 26/23 Q1010 NOSIG,,,,
242,2024-04-29 02:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 4,600 ft. (1,402 m)",29.80 in.Hg (1009 mB),84 %,"1,791 ft. (546 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281800Z VRB01MPS 9999 SCT046 26/23 Q1009 NOSIG,,,,Winds variable
243,2024-04-29 03:00:00,26.0°C (78.8°F),24.0°C (75.2°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 4,600 ft. (1,402 m)",29.77 in.Hg (1008 mB),89 %,"1,848 ft. (563 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 281900Z VRB01MPS 9999 BKN046 26/24 Q1008 NOSIG,,,,Winds variable
244,2024-04-29 04:00:00,26.0°C (78.8°F),24.0°C (75.2°F),Calm,6.2 mi. (10 km),"Ceiling: Broken clouds 4,600 ft. (1,402 m)",29.80 in.Hg (1009 mB),89 %,"1,814 ft. (553 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 282000Z 00000MPS 9999 BKN046 26/24 Q1009 NOSIG,,,,
245,2024-04-29 05:00:00,26.0°C (78.8°F),24.0°C (75.2°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 4,600 ft. (1,402 m)",29.77 in.Hg (1008 mB),89 %,"1,848 ft. (563 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 282100Z VRB01MPS 9999 BKN046 26/24 Q1008 NOSIG,,,,Winds variable
