flightDate,flightNo,regNo,status,destAirportName,ptd,atd,depDelayTime,depTerminal,gate,eta
2024-04-20,ZH9313,,取消,海口美兰,22:55,,0,T3,,
2024-04-20,ZH9849,,取消,南京禄口,22:55,,0,T3,,
2024-04-20,DZ6207,,取消,上海浦东,22:55,,0,T3,,
2024-04-20,HU7397,,取消,杭州萧山,23:00,,0,T3,,
2024-04-20,HU7557,,取消,重庆江北,23:00,,0,T3,,
2024-04-20,HU7357,,取消,重庆江北,23:15,,0,T3,,
2024-04-20,PN6230,,取消,重庆江北,23:15,,0,T3,,
2024-04-20,PN6312,,取消,郑州新郑,23:15,,0,T3,,
2024-04-20,CZ6758,,取消,三亚凤凰,23:20,,0,T3,,
2024-04-20,MU2878,,取消,南京禄口,23:25,,0,T3,,
2024-04-20,MU6668,,取消,北京大兴,23:25,,0,T3,,
2024-04-20,CZ6794,,取消,海口美兰,23:30,,0,T3,,
2024-04-20,PN6322,,取消,合肥新桥,23:40,,0,T3,,
2024-04-20,ZH9853,,取消,南京禄口,23:50,,0,T3,,
2024-04-20,3U8706,,取消,成都双流,23:50,,0,T3,,
2024-04-20,8L9980,,取消,昆明长水,23:55,,0,T3,,
2024-04-20,ZH8957,,取消,温州龙湾,23:59,,0,T3,,
2024-04-20,DZ6261,,取消,海口美兰,06:25,,0,T3,,
2024-04-20,HU7751,,取消,徐州观音,06:25,,0,T3,,
2024-04-20,HU7743,,取消,南京禄口,06:50,,0,T3,,
2024-04-20,HU7157,,取消,重庆江北,06:50,,0,T3,,
2024-04-20,CZ5417,,取消,林芝米林,07:00,,0,T3,,
2024-04-20,ZH9837,,取消,南京禄口,07:25,,0,T3,,
2024-04-20,HU7731,,取消,郑州新郑,07:25,,0,T3,,
2024-04-20,ZH9409,,取消,成都双流,07:50,,0,T3,,
2024-04-20,ZH9929,,取消,临沂启阳,07:55,,0,T3,,
2024-04-20,ZH9317,,取消,郑州新郑,08:15,,0,T3,,
2024-04-20,ZH9337,,取消,襄阳刘集,08:35,,0,T3,,
2024-04-20,ZH9131,,取消,太原武宿,08:50,,0,T3,,
2024-04-20,ZH9901,,取消,济南遥墙,09:10,,0,T3,,
2024-04-20,DZ6237,,取消,南通兴东,09:20,,0,T3,,
2024-04-20,ZH9103,,取消,北京首都,09:25,,0,T3,,
2024-04-20,ZH9231,,取消,银川河东,09:50,,0,T3,,
2024-04-20,ZH9645,,取消,南昌昌北,10:00,,0,T3,,
2024-04-20,ZH9913,,取消,青岛胶东,10:05,,0,T3,,
2024-04-20,CZ6705,,取消,遵义茅台,10:45,,0,T3,,
2024-04-20,GY7190,,取消,成都天府,10:55,,0,T3,,
2024-04-20,CZ2621,,取消,河池金城江,11:00,,0,T3,,
2024-04-20,ZH9603,,取消,沈阳桃仙,11:00,,0,T3,,
2024-04-20,ZH9211,,取消,西安咸阳,11:05,,0,T3,,
2024-04-20,ZH9423,,取消,重庆江北,11:40,,0,T3,,
2024-04-20,ZH9405,,取消,成都双流,12:00,,0,T3,,
2024-04-20,MF8366,,取消,天津滨海,12:05,,0,T3,,
2024-04-20,ZH9627,,取消,哈尔滨太平,12:10,,0,T3,,
2024-04-20,CZ3193,,取消,北京大兴,12:30,,0,T3,,
2024-04-20,ZH9105,,取消,北京首都,12:30,,0,T3,,
2024-04-20,G54662,,取消,文山砚山,13:05,,0,T3,,
2024-04-20,ZH9903,,取消,济南遥墙,13:10,,0,T3,,
2024-04-20,GJ8683,,取消,恩施许家坪,13:20,,0,T3,,
2024-04-20,DZ6271,,取消,怀化芷江,13:25,,0,T3,,
2024-04-20,ZH9511,,取消,上海浦东,13:40,,0,T3,,
2024-04-20,ZH9843,,取消,南京禄口,13:55,,0,T3,,
2024-04-20,ZH8609,,取消,合肥新桥,14:00,,0,T3,,
2024-04-20,GJ8899,,取消,杭州萧山,14:00,,0,T3,,
2024-04-20,DZ6247,,取消,沈阳桃仙,14:00,,0,T3,,
2024-04-20,CZ5537,,取消,安阳红旗渠,14:05,,0,T3,,
2024-04-20,ZH9213,,取消,西安咸阳,14:10,,0,T3,,
2024-04-20,CZ3827,,取消,南京禄口,14:30,,0,T3,,
2024-04-20,CZ3153,,取消,北京大兴,14:30,,0,T3,,
2024-04-20,CZ8797,,取消,济南遥墙,14:45,,0,T3,,
2024-04-20,CZ8819,,取消,昆明长水,14:55,,0,T3,,
2024-04-20,HU7375,,取消,成都天府,14:55,,0,T3,,
2024-04-20,CA1384,,取消,北京首都,15:00,,0,T3,,
2024-04-20,CZ2846,,取消,重庆江北,15:10,,0,T3,,
2024-04-20,ZH9881,,取消,杭州萧山,15:15,,0,T3,,
2024-04-20,ZH9419,,取消,成都天府,15:15,,0,T3,,
2024-04-20,ZH9125,,取消,天津滨海,15:15,,0,T3,,
2024-04-20,MU5348,,取消,上海虹桥,15:30,,0,T3,,
2024-04-20,3U8704,,取消,成都双流,15:30,,0,T3,,
2024-04-20,CZ8575,,取消,合肥新桥,15:45,,0,T3,,
2024-04-20,HU7475,,取消,成都天府,15:55,,0,T3,,
2024-04-20,CZ3563,,取消,上海虹桥,16:00,,0,T3,,
2024-04-20,CZ6358,,取消,长春龙嘉,16:05,,0,T3,,
2024-04-20,ZH9457,,取消,昆明长水,16:10,,0,T3,,
2024-04-20,BK2748,,取消,石家庄正定,16:10,,0,T3,,
2024-04-20,CZ3435,,取消,贵阳龙洞堡,16:20,,0,T3,,
2024-04-20,CA2816,,取消,天津滨海,16:20,,0,T3,,
2024-04-20,ZH9527,,取消,上海浦东,16:25,,0,T3,,
2024-04-20,CZ6153,,取消,宁波栎社,16:30,,0,T3,,
2024-04-20,MU5346,,取消,上海虹桥,16:30,,0,T3,,
2024-04-20,CZ3157,,取消,北京大兴,16:30,,0,T3,,
2024-04-20,ZH9883,,取消,杭州萧山,16:35,,0,T3,,
2024-04-20,ZH9411,,取消,成都双流,16:35,,0,T3,,
2024-04-20,ZH9109,,取消,北京首都,16:40,,0,T3,,
2024-04-20,HU7874,,取消,西安咸阳,16:55,,0,T3,,
2024-04-20,MU6702,,取消,北京大兴,16:55,,0,T3,,
2024-04-20,CZ6610,,取消,长春龙嘉,16:55,,0,T3,,
2024-04-20,CZ3587,,取消,上海虹桥,17:00,,0,T3,,
2024-04-20,ZH9813,,取消,无锡硕放,17:00,,0,T3,,
2024-04-20,CA1342,,取消,北京首都,17:00,,0,T3,,
2024-04-20,CZ3744,,取消,哈尔滨太平,17:00,,0,T3,,
2024-04-20,CZ3673,,取消,贵阳龙洞堡,17:05,,0,T3,,
2024-04-20,ZH9425,,取消,重庆江北,17:05,,0,T3,,
2024-04-20,ZH8963,,取消,烟台蓬莱,17:05,,0,T3,,
2024-04-20,ZH9939,,取消,临沂启阳,17:15,,0,T3,,
2024-04-20,CZ5919,,取消,重庆江北,17:20,,0,T3,,
2024-04-20,MF8372,,取消,上海虹桥,17:25,,0,T3,,
2024-04-20,ZH9517,,取消,上海浦东,17:25,,0,T3,,
2024-04-20,ZH9117,,取消,北京首都,17:25,,0,T3,,
2024-04-20,FM9334,,取消,上海虹桥,17:30,,0,T3,,
2024-04-20,TV9902,,取消,成都双流,17:50,,0,T3,,
2024-04-20,ZH9607,,取消,扬州泰州,18:00,,0,T3,,
2024-04-20,CZ8675,,取消,济宁大安,18:00,,0,T3,,
2024-04-20,CA1304,,取消,北京首都,18:00,,0,T3,,
2024-04-20,HO1886,,取消,上海虹桥,18:05,,0,T3,,
2024-04-20,ZH9519,,取消,上海浦东,18:05,,0,T3,,
2024-04-20,CA1314,,取消,北京首都,18:05,,0,T3,,
2024-04-20,ZH8967,,取消,宁波栎社,18:15,,0,T3,,
2024-04-20,CZ3209,,取消,无锡硕放,18:25,,0,T3,,
2024-04-20,ZH9215,,取消,西安咸阳,18:25,,0,T3,,
2024-04-20,ZH9907,,取消,济南遥墙,18:25,,0,T3,,
2024-04-20,CZ6547,,取消,杭州萧山,18:30,,0,T3,,
2024-04-20,CA4312,,取消,成都双流,18:30,,0,T3,,
2024-04-20,CZ3173,,取消,北京大兴,18:30,,0,T3,,
2024-04-20,CZ3557,,取消,上海虹桥,18:35,,0,T3,,
2024-04-20,HU7255,,取消,南京禄口,18:35,,0,T3,,
2024-04-20,3U3258,,取消,西安咸阳,18:40,,0,T3,,
2024-04-20,CZ6445,,取消,常德桃花源,18:55,,0,T3,,
2024-04-20,ZH9897,,取消,合肥新桥,18:55,,0,T3,,
2024-04-20,CA4314,,取消,成都双流,18:55,,0,T3,,
2024-04-20,ZH9305,,取消,郑州新郑,19:00,,0,T3,,
2024-04-20,NS3268,,取消,石家庄正定,19:00,,0,T3,,
2024-04-20,CA1398,,取消,北京首都,19:00,,0,T3,,
2024-04-20,ZH9427,,取消,重庆江北,19:05,,0,T3,,
2024-04-20,ZH9919,,取消,台州路桥,19:05,,0,T3,,
2024-04-20,CZ3356,,取消,武汉天河,19:10,,0,T3,,
2024-04-20,ZH9537,,取消,上海虹桥,19:10,,0,T3,,
2024-04-20,ZH9815,,取消,无锡硕放,19:15,,0,T3,,
2024-04-20,HU7733,,取消,郑州新郑,19:15,,0,T3,,
2024-04-20,CZ6890,,取消,绵阳南郊,19:20,,0,T3,,
2024-04-20,MF8318,,取消,上海虹桥,19:25,,0,T3,,
2024-04-20,MU6372,,取消,成都天府,19:25,,0,T3,,
2024-04-20,CA2812,,取消,天津滨海,19:25,,0,T3,,
2024-04-20,CZ6328,,取消,大连周水子,19:40,,0,T3,,
2024-04-20,9H8302,,取消,西安咸阳,19:45,,0,T3,,
2024-04-20,HU7759,,取消,济南遥墙,19:50,,0,T3,,
2024-04-20,CZ3668,,取消,贵阳龙洞堡,19:55,,0,T3,,
2024-04-20,CA1358,,取消,北京首都,20:00,,0,T3,,
2024-04-20,EU1834,,取消,北海福成,20:05,,0,T3,,
2024-04-20,ZH9933,,取消,常州奔牛,20:05,,0,T3,,
2024-04-20,MU2888,,取消,南京禄口,20:10,,0,T3,,
2024-04-20,HU7710,,取消,北京首都,20:10,,0,T3,,
2024-04-20,MF8380,,取消,天津滨海,20:10,,0,T3,,
2024-04-20,GY7238,,取消,百色巴马,20:15,,0,T3,,
2024-04-20,ZH9631,,取消,扬州泰州,20:15,,0,T3,,
2024-04-20,ZH9307,,取消,郑州新郑,20:20,,0,T3,,
2024-04-20,HU7714,,取消,北京首都,20:20,,0,T3,,
2024-04-20,MU2938,,取消,无锡硕放,20:25,,0,T3,,
2024-04-20,MU5358,,取消,上海虹桥,20:30,,0,T3,,
2024-04-20,CA4326,,取消,成都双流,20:30,,0,T3,,
2024-04-20,CZ6310,,取消,沈阳桃仙,20:30,,0,T3,,
2024-04-20,ZH9847,,取消,南京禄口,20:35,,0,T3,,
2024-04-20,ZH9435,,取消,成都天府,20:35,,0,T3,,
2024-04-20,MU6160,,取消,西安咸阳,20:40,,0,T3,,
2024-04-20,MF8350,,取消,北京大兴,20:40,,0,T3,,
2024-04-20,HO1888,,取消,上海虹桥,20:50,,0,T3,,
2024-04-20,CZ6549,,取消,南充高坪,20:50,,0,T3,,
2024-04-20,CZ3641,,取消,重庆江北,20:55,,0,T3,,
2024-04-20,HU7391,,取消,杭州萧山,20:55,,0,T3,,
2024-04-20,ZH9851,,取消,南京禄口,21:00,,0,T3,,
2024-04-20,CZ5360,,取消,义乌,21:00,,0,T3,,
2024-04-20,CZ3365,,取消,杭州萧山,21:00,,0,T3,,
2024-04-20,CA1338,,取消,北京首都,21:00,,0,T3,,
2024-04-20,CZ3955,,取消,海口美兰,21:05,,0,T3,,
2024-04-20,CZ8577,,取消,武汉天河,21:05,,0,T3,,
2024-04-20,DR5002,,取消,无锡硕放,21:05,,0,T3,,
2024-04-20,ZH9817,,取消,无锡硕放,21:05,,0,T3,,
2024-04-20,ZH9139,,取消,运城盐湖,21:05,,0,T3,,
2024-04-20,ZH9431,,取消,重庆江北,21:10,,0,T3,,
2024-04-20,CZ8587,,取消,盐城南洋,21:10,,0,T3,,
2024-04-20,MU6612,,取消,重庆江北,21:15,,0,T3,,
2024-04-20,TV6040,,取消,西安咸阳,21:15,,0,T3,,
2024-04-20,MU2558,,取消,武汉天河,21:20,,0,T3,,
2024-04-20,CA4365,,取消,达州金垭,21:25,,0,T3,,
2024-04-20,MU6422,,取消,杭州萧山,21:30,,0,T3,,
2024-04-20,CA1734,,取消,杭州萧山,21:30,,0,T3,,
2024-04-20,MU5360,,取消,上海虹桥,21:30,,0,T3,,
2024-04-20,RY6656,,取消,沈阳桃仙,21:30,,0,T3,,
2024-04-20,ZH9219,,取消,西安咸阳,21:40,,0,T3,,
2024-04-20,MU6670,,取消,北京大兴,21:40,,0,T3,,
2024-04-20,SC4686,,取消,青岛胶东,21:45,,0,T3,,
2024-04-20,ZH9899,,取消,合肥新桥,22:00,,0,T3,,
2024-04-20,CZ3919,,取消,南阳姜营,22:00,,0,T3,,
2024-04-20,HU7706,,取消,北京首都,22:00,,0,T3,,
2024-04-20,CZ2622,,取消,台州路桥,22:05,,0,T3,,
2024-04-20,SC1190,,取消,济南遥墙,22:05,,0,T3,,
2024-04-20,MF8390,,取消,重庆江北,22:10,,0,T3,,
2024-04-20,HU7876,,取消,西安咸阳,22:10,,0,T3,,
2024-04-20,CA1736,,取消,杭州萧山,22:15,,0,T3,,
2024-04-20,HO1690,,取消,南京禄口,22:15,,0,T3,,
2024-04-20,MF8966,,取消,福州长乐,22:25,,0,T3,,
2024-04-20,GS6450,,取消,重庆江北,22:25,,0,T3,,
2024-04-20,3U8786,,取消,重庆江北,22:25,,0,T3,,
2024-04-20,Y87587,,取消,上海浦东,22:25,,0,T3,,
2024-04-20,GJ8738,,取消,杭州萧山,22:30,,0,T3,,
2024-04-20,HU7716,,取消,北京首都,22:50,,0,T3,,
2024-04-20,ZH9313,,取消,海口美兰,22:55,,0,T3,,
2024-04-20,ZH9849,,取消,南京禄口,22:55,,0,T3,,
2024-04-20,DZ6207,,取消,上海浦东,22:55,,0,T3,,
2024-04-20,HU7397,,取消,杭州萧山,23:00,,0,T3,,
2024-04-20,HU7557,,取消,重庆江北,23:00,,0,T3,,
2024-04-20,HU7357,,取消,重庆江北,23:15,,0,T3,,
2024-04-20,PN6230,,取消,重庆江北,23:15,,0,T3,,
2024-04-20,PN6312,,取消,郑州新郑,23:15,,0,T3,,
2024-04-20,CZ6758,,取消,三亚凤凰,23:20,,0,T3,,
2024-04-20,MU2878,,取消,南京禄口,23:25,,0,T3,,
2024-04-20,MU6668,,取消,北京大兴,23:25,,0,T3,,
2024-04-20,CZ6794,,取消,海口美兰,23:30,,0,T3,,
2024-04-20,PN6322,,取消,合肥新桥,23:40,,0,T3,,
2024-04-20,ZH9853,,取消,南京禄口,23:50,,0,T3,,
2024-04-20,3U8706,,取消,成都双流,23:50,,0,T3,,
2024-04-20,8L9980,,取消,昆明长水,23:55,,0,T3,,
2024-04-20,ZH8957,,取消,温州龙湾,23:59,,0,T3,,
2024-04-21,MF8366,B5388,到达,天津滨海,23:55,00:01,延误6,T3,510A,02:45
2024-04-21,ZH9005,B8219,到达,曼谷素万那普国际,23:50,00:04,延误14,T3,2,01:26
2024-04-21,ZH9113,B303N,到达,北京首都,23:40,00:13,延误33,T3,506,02:47
2024-04-21,ZH9087,B6855,到达,河内内排国际,23:55,00:18,延误23,T3,4,00:52
2024-04-21,CA1736,B1878,到达,杭州萧山,23:00,00:39,延误99,T3,27,02:12
2024-04-21,MU285,B1813,到达,曼谷素万那普国际,00:15,00:56,延误41,T3,6,02:18
2024-04-21,8L9890,B305W,到达,昆明长水,23:55,01:14,延误79,T3,523,03:10
2024-04-21,MU2878,B6368,到达,南京禄口,23:25,01:38,延误133,T3,35,03:16
2024-04-21,5X77,N623UP,到达,安克雷奇泰德史蒂文斯国际,02:15,02:43,延误28,,待定,20:26
2024-04-21,AK129,9MAQH,到达,吉隆坡国际,03:20,03:32,延误12,,8,07:09
2024-04-21,HU471,B208S,到达,开罗国际,02:10,03:44,延误94,T3,3,09:05
2024-04-21,SQ857,9VMBA,到达,新加坡樟宜,03:25,03:59,延误34,,1,07:28
2024-04-21,FD599,HSABR,到达,曼谷廊曼,04:00,04:20,延误20,,2,05:43
2024-04-21,QR8857,A7BFD,到达,多哈哈马德国际,04:35,04:33,提前2,,待定,08:07
2024-04-21,HU759,B6998,到达,布鲁塞尔,01:30,04:41,延误191,T3,10,10:40
2024-04-21,TK6095,TCJOU,到达,比什凯克玛纳斯,04:40,05:15,延误35,,待定,09:45
2024-04-21,TK6225,TCJOU,到达,比什凯克玛纳斯,04:40,05:17,延误37,,待定,09:48
2024-04-21,5X15,N570UP,到达,曼谷素万那普国际,05:00,05:21,延误21,,待定,06:43
2024-04-21,5X9,N624UP,到达,沙迦,04:55,05:25,延误30,,待定,09:30
2024-04-21,5X167,N347UP,到达,新加坡樟宜,05:15,05:33,延误18,,待定,08:52
2024-04-21,KJ2426,HL8355,到达,首尔仁川国际,04:25,05:35,延误70,,待定,09:31
2024-04-21,SL903,HSLGI,到达,曼谷廊曼,03:30,05:37,延误127,,3,07:05
2024-04-21,5X138,N301UP,到达,安吉利斯克拉克国际,05:20,05:47,延误27,,待定,07:24
2024-04-21,5X196,N324UP,到达,首尔仁川国际,05:20,05:53,延误33,,待定,09:49
2024-04-21,3S587,DAALS,到达,莱比锡,05:00,05:58,延误58,,待定,04:05
2024-04-21,FX5078,N871FD,到达,大阪关西国际,05:25,06:16,延误51,,待定,10:16
2024-04-21,HU7751,B5372,到达,徐州观音,06:25,06:19,提前6,T3,41,08:15
2024-04-21,5X146,N371UP,到达,吉隆坡国际,05:40,06:28,延误48,,待定,09:49
2024-04-21,DZ6265,B7630,到达,昆明长水,06:25,06:31,延误6,T3,561,08:44
2024-04-21,HU437,B7880,到达,罗马费尤米西诺,04:00,06:34,延误154,T3,7,13:18
2024-04-21,CZ3568,B6687,到达,上海虹桥,06:30,06:38,延误8,T3,26,08:16
2024-04-21,5X25,N613UP,到达,沙迦,05:55,06:46,延误51,,待定,10:37
2024-04-21,DZ6245,B1104,到达,西双版纳嘎洒,06:10,06:49,延误39,T3,77,09:39
2024-04-21,DZ6261,B7300,到达,海口美兰,06:35,06:54,延误19,T3,59,07:45
2024-04-21,PO935,N857GT,到达,东京成田,02:20,06:55,延误275,,待定,11:20
2024-04-21,5Y935,,到达,东京成田,04:30,06:57,延误147,,待定,11:45
2024-04-21,5Y8027,N859GT,到达,安克雷奇泰德史蒂文斯国际,05:00,06:59,延误119,,待定,00:29
2024-04-21,ZH9297,B5615,到达,郑州新郑,06:45,07:02,延误17,T3,530,09:06
2024-04-21,5X71,N632UP,到达,安克雷奇泰德史蒂文斯国际,05:05,07:06,延误121,,待定,00:40
2024-04-21,ZH8969,B307M,到达,丽江三义,07:10,07:14,延误4,T3,53,10:08
2024-04-21,ZH9637,B1146,到达,长春龙嘉,07:00,07:16,延误16,T3,57,11:09
2024-04-21,CZ8611,B6909,到达,西双版纳嘎洒,07:05,07:20,延误15,T3,76,09:58
2024-04-21,ZH9931,B1711,到达,常州奔牛,07:35,07:32,提前3,T3,46,09:23
2024-04-21,ZH9911,B32DV,到达,青岛胶东,07:05,07:35,延误30,T3,34,10:09
2024-04-21,HU7769,B5661,到达,温州龙湾,07:35,07:45,延误10,T3,61B,09:04
2024-04-21,HU7721,B6539,到达,上海浦东,07:40,07:47,延误7,T3,503,09:32
2024-04-21,ZH9025,B1713,到达,新加坡樟宜,07:10,07:53,延误43,T3,3,11:23
2024-04-21,ZH9893,B5617,到达,合肥新桥,07:45,07:54,延误9,T3,73,09:43
2024-04-21,ZH9501,B327N,到达,上海浦东,07:45,08:00,延误15,T3,71,09:46
2024-04-21,ZH9311,B6650,到达,海口美兰,07:35,08:03,延误28,T3,548,09:08
2024-04-21,ZH9929,B207E,到达,临沂启阳,07:55,08:03,延误8,T3,549B,10:12
2024-04-21,DZ6229,B1770,到达,舟山普陀山,07:50,08:06,延误16,T3,65,09:46
2024-04-21,A67227,B321U,到达,南京禄口,07:15,08:09,延误54,T3,62B,09:43
2024-04-21,TK6347,TCJDP,到达,阿拉木图,04:40,08:10,延误210,,待定,11:06
2024-04-21,ZH9321,B30AP,到达,三亚凤凰,07:40,08:10,延误30,T3,25,09:28
2024-04-21,ZH9801,B32DU,到达,无锡硕放,07:20,08:14,延误54,T3,561,10:13
2024-04-21,CZ6847,B30ED,到达,黄山屯溪,08:10,08:17,延误7,T3,569B,09:44
2024-04-21,CZ6253,B30AA,到达,海口美兰,07:50,08:21,延误31,T3,564,09:26
2024-04-21,CZ3965,B6515,到达,上海虹桥,08:00,08:21,延误21,T3,543,10:01
2024-04-21,DZ6205,B224C,到达,成都天府,08:15,08:25,延误10,T3,501,11:06
2024-04-21,HU7393,B207V,到达,杭州萧山,07:50,08:27,延误37,T3,524,10:05
2024-04-21,CZ5149,B1697,到达,大理凤仪,07:55,08:32,延误37,T3,28,11:20
2024-04-21,HU7767,B1135,到达,昆明长水,07:30,08:37,延误67,T3,69,11:10
2024-04-21,CZ3613,B1845,到达,长春龙嘉,08:20,08:39,延误19,T3,32,12:30
2024-04-21,CZ3089,B30FX,到达,首尔仁川国际,08:35,08:48,延误13,T3,10,12:43
2024-04-21,CZ3351,B6659,到达,常州奔牛,08:45,08:51,延误6,T3,76,10:41
2024-04-21,ZH9451,B8633,到达,昆明长水,07:55,08:54,延误59,T3,76,11:07
2024-04-21,HU7735,B1927,到达,榆林榆阳,08:20,08:55,延误35,T3,43,11:52
2024-04-21,T5618,EZF429,到达,阿什哈巴德,05:20,09:06,延误226,,待定,14:14
2024-04-21,T5449,,到达,米兰马尔彭萨,05:20,09:06,延误226,,待定,15:17
2024-04-21,ZH9623,B6856,到达,哈尔滨太平,08:30,09:10,延误40,T3,66,13:06
2024-04-21,DZ6233,B1705,到达,杭州萧山,09:00,09:12,延误12,T3,31,10:58
2024-04-21,HU7870,B5373,到达,西安咸阳,08:55,09:14,延误19,T3,39,11:38
2024-04-21,ZH9033,B1377,到达,首尔仁川国际,09:10,09:17,延误7,T3,7,13:14
2024-04-21,ZH8013,B1973,到达,河内内排国际,08:15,09:20,延误65,T3,1,10:13
2024-04-21,HU7851,B5580,到达,乌鲁木齐地窝堡,08:40,09:24,延误44,T3,27,14:36
2024-04-21,ZH9901,B32DS,到达,济南遥墙,09:10,09:27,延误17,T3,528A,11:39
2024-04-21,ZH9141,B1602,到达,运城盐湖,09:05,09:31,延误26,T3,73,11:40
2024-04-21,CZ8579,B6378,到达,泸州云龙,07:40,09:35,延误115,T3,566A,11:29
2024-04-21,HU7723,B6527,到达,上海浦东,09:15,09:38,延误23,T3,563,11:19
2024-04-21,CZ3465,B8365,到达,重庆江北,08:10,09:41,延误91,T3,546,11:51
2024-04-21,ZH9337,B1939,到达,襄阳刘集,08:35,09:44,延误69,T3,50B,11:29
2024-04-21,CZ8645,B1616,到达,大连周水子,09:30,09:46,延误16,T3,77,12:37
2024-04-21,HU7028,B206G,到达,海口美兰,08:50,09:49,延误59,T3,530,11:14
2024-04-21,HU7157,B1102,到达,重庆江北,09:15,09:54,延误39,T3,529B,12:06
2024-04-21,ZH9071,B1972,到达,台北桃园,09:50,09:56,延误6,T3,8,11:14
2024-04-21,ZH9235,B8693,到达,西宁曹家堡,07:20,09:58,延误158,T3,540,13:25
2024-04-21,DZ6257,B204N,到达,南京禄口,10:00,11:09,延误69,T3,44,12:54
2024-04-21,ZH9645,B1519,到达,南昌昌北,10:00,11:13,延误73,T3,69,12:26
2024-04-21,CZ8581,B9913,到达,丽江三义,08:30,11:16,延误166,T3,36,13:43
2024-04-21,HU7155,B1549,到达,南京禄口,10:00,11:19,延误79,T3,41,13:07
2024-04-21,ZH9913,B1755,到达,青岛胶东,10:05,11:21,延误76,T3,64,13:57
2024-04-21,CZ3649,B8992,到达,兰州中川,06:45,11:36,延误291,T3,50A,14:28
2024-04-21,ZH9805,B5690,到达,无锡硕放,10:10,11:39,延误89,T3,569A,13:36
2024-04-21,CZ6385,B6356,到达,沈阳桃仙,09:10,11:44,延误154,T3,547A,15:07
2024-04-21,DZ6217,B1590,到达,无锡硕放,10:55,11:47,延误52,T3,35,13:49
2024-04-21,ZH9045,B5773,到达,金边国际,09:35,11:50,延误135,T3,11,13:14
2024-04-21,CZ3171,B5951,到达,北京大兴,07:30,11:54,延误264,T3,506,14:36
2024-04-21,ZH9031,B9910,到达,首尔仁川国际,11:05,11:57,延误52,T3,10,15:49
2024-04-21,CZ3459,B6657,到达,昆明长水,09:15,11:58,延误163,T3,71,14:15
2024-04-21,ZH8951,B9908,到达,温州龙湾,10:25,12:01,延误96,T3,63,13:25
2024-04-21,CZ3087,B8366,到达,台北桃园,09:30,12:03,延误153,T3,9,13:26
2024-04-21,HU7175,B1793,到达,成都天府,09:55,12:07,延误132,T3,545A,14:06
2024-04-21,ZH8981,B206Y,到达,南京禄口,11:10,12:09,延误59,T3,22,13:51
2024-04-21,CZ3911,B30DG,到达,武汉天河,08:00,12:11,延误251,T3,547B,13:40
2024-04-21,ZH9137,B1016,到达,石家庄正定,07:20,12:14,延误294,T3,55,14:38
2024-04-21,ZH9603,B309P,到达,沈阳桃仙,11:00,12:16,延误76,T3,52,15:29
2024-04-21,ZH8063,B1685,到达,大阪关西国际,11:05,12:18,延误73,T3,5,16:24
2024-04-21,ZH9229,B6691,到达,银川河东,07:05,12:20,延误315,T3,508,15:09
2024-04-21,AK123,9MRAI,到达,吉隆坡国际,20:55,12:20,延误925,,7,16:00
2024-04-21,ZH9629,B6351,到达,扬州泰州,09:40,12:22,延误162,T3,45,14:22
2024-04-21,DZ6281,B224A,到达,荆州沙市,10:50,12:23,延误93,T3,47,13:53
2024-04-21,CI586,B18662,到达,高雄国际,11:30,12:25,延误55,T3,4,13:26
2024-04-21,ZH9009,B6855,到达,曼谷素万那普国际,09:40,12:27,延误167,T3,6,13:53
2024-04-21,CZ3797,B6912,到达,杭州萧山,11:30,12:29,延误59,T3,33,13:58
2024-04-21,CZ3175,B5939,到达,北京大兴,09:30,12:31,延误181,T3,65,15:08
2024-04-21,ZH9237,B6780,到达,兰州中川,10:05,12:34,延误149,T3,51,15:27
2024-04-21,CZ6755,B6910,到达,上海浦东,09:35,12:37,延误182,T3,568B,15:16
2024-04-21,CZ5795,B309X,到达,乌鲁木齐地窝堡,09:10,12:39,延误209,T3,56,17:55
2024-04-21,CZ3551,B9917,到达,上海虹桥,12:00,12:41,延误41,T3,48,14:20
2024-04-21,ZH9131,B5737,到达,太原武宿,08:50,12:43,延误233,T3,55,15:06
2024-04-21,3U8272,B8330,到达,昆明长水,09:55,12:44,延误169,T3,53,14:42
2024-04-21,ZH9319,B5772,到达,郑州新郑,10:40,12:46,延误126,T3,522,14:45
2024-04-21,CZ8711,B8870,到达,杭州萧山,10:30,12:48,延误138,T3,66,14:19
2024-04-21,CZ8477,B6630,到达,成都天府,10:35,12:50,延误135,T3,507A,14:51
2024-04-21,CZ3876,B5640,到达,义乌,11:05,12:52,延误107,T3,25,14:31
2024-04-21,CZ3159,B30EC,到达,北京大兴,10:30,12:54,延误144,T3,566B,15:33
2024-04-21,CZ3255,B8426,到达,上海虹桥,11:00,12:55,延误115,T3,38,14:40
2024-04-21,ZH9239,B206M,到达,乌鲁木齐地窝堡,10:35,12:57,延误142,T3,69,18:24
2024-04-21,CZ6095,B1626,到达,胡志明市新山一国际,11:40,13:04,延误84,T3,10,14:30
2024-04-21,CZ8717,B6913,到达,武汉天河,10:50,13:07,延误137,T3,71,14:27
2024-04-21,AK127,9MAGP,到达,吉隆坡国际,11:25,13:11,延误106,,11,17:00
2024-04-21,ZH9105,B1710,到达,北京首都,12:30,13:13,延误43,T3,61A,15:58
2024-04-21,HU7704,B7667,到达,北京首都,12:30,13:16,延误46,T3,66,15:48
